Disclaimer: I extracted this by injecting printing statements in the P-Chain code. There is no warranty for accuracy and it is all your responsibility to use this data.,,,,,
Tx ID,Address,Type of Reward,nAVAX,Node,Time
yVek1DK92QMHMtN1sHbfMijfx2CievF7hCqsMGzV5G5VoDABJ,P-avax1t9a24v33h5p5qhsumyjlmk0695nyprsu5rym53,delegatee,6651992448,NodeID-7CCynVtyQVRBTCjzpfrsrSuaCTjXw7o3G,2020-12-08T03:50:07-05:00
2TN3Y5wTopULntcrJ28vzKhS9EnPr738HXZtpUHnhw7CyPLwkV,P-avax1je3f4u6qgwhve72zccncpcmqcvtkfln44xl45y,delegator,973559426799,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:07-05:00
2TN3Y5wTopULntcrJ28vzKhS9EnPr738HXZtpUHnhw7CyPLwkV,P-avax1je3f4u6qgwhve72zccncpcmqcvtkfln44xl45y,delegatee,108173269645,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:07-05:00
inLi9oCaqGtd9H9xGE5JZhevKyLU1LFcngQarivVNjjV2tK6Q,P-avax1u9qsd7wtmc5w0mkzm3ankrff28z4ggjtk8e5yj,delegator,95872487891,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:08-05:00
inLi9oCaqGtd9H9xGE5JZhevKyLU1LFcngQarivVNjjV2tK6Q,P-avax1u9qsd7wtmc5w0mkzm3ankrff28z4ggjtk8e5yj,delegatee,10652498655,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:08-05:00
H8T78wWEr6iFGQ7ctzd91Kx8Y4mE5ANMzQwbrataE947VvYkh,P-avax1q6f7waev32c47t48tv4lrg3gepw4uje6cqe8lg,delegator,117070983439,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:19-05:00
H8T78wWEr6iFGQ7ctzd91Kx8Y4mE5ANMzQwbrataE947VvYkh,P-avax1q6f7waev32c47t48tv4lrg3gepw4uje6cqe8lg,delegatee,13007887049,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:19-05:00
2BHeMXPDpAD3dvbs35EoBasj5ZsR1bfGJx21tcvDoxYGu7wAhq,P-avax1fuqyg0670unzvq9krk5t8lhfe6sm4gs46vkrcl,delegator,173404493191,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:21-05:00
2BHeMXPDpAD3dvbs35EoBasj5ZsR1bfGJx21tcvDoxYGu7wAhq,P-avax1fuqyg0670unzvq9krk5t8lhfe6sm4gs46vkrcl,delegatee,19267165911,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:21-05:00
2fZovhvdSMibPN8qt2X3wE8yKGWWZQqMGUhvpoZhoGbG62uEgw,P-avax16l4p58wluatmamn4dwqud9c8pnyrf54ggmp9ke,delegator,418812274087,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:23-05:00
2fZovhvdSMibPN8qt2X3wE8yKGWWZQqMGUhvpoZhoGbG62uEgw,P-avax16l4p58wluatmamn4dwqud9c8pnyrf54ggmp9ke,delegatee,46534697121,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:23-05:00
whmcST4WWUn3ojcxPBBc4fc6qUmvEp9NTkSnPTwv3AES4y5Eh,P-avax1df4c4hms8g75h9sdgkcfvdsntqz59ap0djgnjh,delegator,10329818129,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:26-05:00
whmcST4WWUn3ojcxPBBc4fc6qUmvEp9NTkSnPTwv3AES4y5Eh,P-avax1df4c4hms8g75h9sdgkcfvdsntqz59ap0djgnjh,delegatee,1147757570,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:26-05:00
21twrsa39pC4PmGxazM21ZSMNfLpqC2NCiPn5m9eG5yg7PyXKS,P-avax1qm8jyk0ck9l2dgjwg6zpgkwrlxrs8ces8lzjuu,delegator,4113511308,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:28-05:00
21twrsa39pC4PmGxazM21ZSMNfLpqC2NCiPn5m9eG5yg7PyXKS,P-avax1qm8jyk0ck9l2dgjwg6zpgkwrlxrs8ces8lzjuu,delegatee,457056812,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:28-05:00
Y8pLswf3GExqyQ7mvwkWEBr9Bd9yjsah6z4vibySuN9undzeM,P-avax16l4p58wluatmamn4dwqud9c8pnyrf54ggmp9ke,delegator,27089428930,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:29-05:00
Y8pLswf3GExqyQ7mvwkWEBr9Bd9yjsah6z4vibySuN9undzeM,P-avax16l4p58wluatmamn4dwqud9c8pnyrf54ggmp9ke,delegatee,3009936548,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:29-05:00
aeiXfURqMXxQMZtpbJXfoscaEMF5fCBxrGu2owpVvA6mEpjNB,P-avax1tuk20q8x5t5mtpxazdvexurmuuany5ffua88e2,delegator,1376852341723,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:50-05:00
aeiXfURqMXxQMZtpbJXfoscaEMF5fCBxrGu2owpVvA6mEpjNB,P-avax1tuk20q8x5t5mtpxazdvexurmuuany5ffua88e2,delegatee,152983593525,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:50-05:00
9xqd4viZtAHRexPcYynejqSqiHG3MVYTcR9BQT39hCT1Z8t7S,P-avax1t9a24v33h5p5qhsumyjlmk0695nyprsu5rym53,delegator,93548201229,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:53-05:00
9xqd4viZtAHRexPcYynejqSqiHG3MVYTcR9BQT39hCT1Z8t7S,P-avax1t9a24v33h5p5qhsumyjlmk0695nyprsu5rym53,delegatee,10394244581,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:53-05:00
JGZwjhmjpRxHuxjFAGLcgUqBZU4yFEgDspk32gRbrAZBrAnrY,P-avax1m488w7tglthwpx5wvz2zpsyrtddma0y086rzqz,delegator,17298152567,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:54-05:00
JGZwjhmjpRxHuxjFAGLcgUqBZU4yFEgDspk32gRbrAZBrAnrY,P-avax1m488w7tglthwpx5wvz2zpsyrtddma0y086rzqz,delegatee,1922016952,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:54-05:00
NDwNPXnFGFJ1sUX1R6N9xWMkWabvbbZhwVaFZZ2Mgux8MXRGD,P-avax1za90u63fz7826h69nqguygj8jst0ajpzxhj8tf,delegator,532030359991,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:54-05:00
NDwNPXnFGFJ1sUX1R6N9xWMkWabvbbZhwVaFZZ2Mgux8MXRGD,P-avax1za90u63fz7826h69nqguygj8jst0ajpzxhj8tf,delegatee,59114484444,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:54-05:00
2LqaLkGXzFkKtwDDHySnYQEZZyosqJk6gmbH8Urp6gQpTjarbz,P-avax1l34x8t5arev5sz9d7pszdd5l7zye8w063y75vr,delegator,40843317200,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:54-05:00
2LqaLkGXzFkKtwDDHySnYQEZZyosqJk6gmbH8Urp6gQpTjarbz,P-avax1l34x8t5arev5sz9d7pszdd5l7zye8w063y75vr,delegatee,4538146356,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:54-05:00
2MCFn2RzsZeP1szKwDqonruMU9FwnR6Q91XavzVrJyiWuqEQZf,P-avax1g88lq7fkvzgmmhmw5f35rcuq6rtxh2vzcvsma8,delegator,138239124029,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:54-05:00
2MCFn2RzsZeP1szKwDqonruMU9FwnR6Q91XavzVrJyiWuqEQZf,P-avax1g88lq7fkvzgmmhmw5f35rcuq6rtxh2vzcvsma8,delegatee,15359902670,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:54-05:00
2fswFP3rg4u43JHS7uKisdTsnjKB9gHjHySocGdWnDCVYL6EU7,P-avax15mlvmhnyvfhjcywg75vy0cm62kevmff4kxht49,delegator,3014187768,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:54-05:00
2fswFP3rg4u43JHS7uKisdTsnjKB9gHjHySocGdWnDCVYL6EU7,P-avax15mlvmhnyvfhjcywg75vy0cm62kevmff4kxht49,delegatee,334909752,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:54-05:00
2m1gGWtR1M9FVpL2B2zcz8LsuFT8mzETK51ZFTnbkJsB2ih3tn,P-avax189qwtny4zsdf2grcgvl6498l4np8xh2llejjwr,delegator,17461431649,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:54-05:00
2m1gGWtR1M9FVpL2B2zcz8LsuFT8mzETK51ZFTnbkJsB2ih3tn,P-avax189qwtny4zsdf2grcgvl6498l4np8xh2llejjwr,delegatee,1940159073,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:54-05:00
NMoiD4Qp5C9fAj4KRNQ6TJX8CCXUDrDQmwUh3phQ71HRx4UBG,P-avax1dkujp4jscrkhhdpynqgwuaa8mpdaw4zcjvyua6,delegator,138098909983,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:55-05:00
NMoiD4Qp5C9fAj4KRNQ6TJX8CCXUDrDQmwUh3phQ71HRx4UBG,P-avax1dkujp4jscrkhhdpynqgwuaa8mpdaw4zcjvyua6,delegatee,15344323332,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:55-05:00
2NGEAEGx1wEcxwkTi8TX1KSxijpLXYpakq5e6Z7Hzg7ewi5pTr,P-avax1ju4kyu2wy5jwwrqeqa4ty4ckgdrrr2p0nqr070,delegator,70828358513,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:57-05:00
2NGEAEGx1wEcxwkTi8TX1KSxijpLXYpakq5e6Z7Hzg7ewi5pTr,P-avax1ju4kyu2wy5jwwrqeqa4ty4ckgdrrr2p0nqr070,delegatee,7869817613,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:50:57-05:00
8R9j4BfWm7NHEt5gdjdHYx7jKVySiVmnYQk7hrDoNeiVGNyWQ,P-avax1qqj7cpsgkuelu7k2uav2a5thq0mpu98xhkphlc,delegator,88633588874,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:51:54-05:00
8R9j4BfWm7NHEt5gdjdHYx7jKVySiVmnYQk7hrDoNeiVGNyWQ,P-avax1qqj7cpsgkuelu7k2uav2a5thq0mpu98xhkphlc,delegatee,9848176542,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:51:54-05:00
ndaG3RQ7RWEg9ebexi5yGCp82eX455MyNzXqMa1mDpzeNHpu5,P-avax1gql5yhz3df7vs64atezw56fdypu8cxwde2jy53,delegator,2010067115,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:51:54-05:00
ndaG3RQ7RWEg9ebexi5yGCp82eX455MyNzXqMa1mDpzeNHpu5,P-avax1gql5yhz3df7vs64atezw56fdypu8cxwde2jy53,delegatee,223340791,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:51:54-05:00
2FE6Yvpn4jqZ35XuKLXM1ptuCgey2poAccLfpoC4gXd3dAieA9,P-avax1fzpyld3xgnv0cydkyeu0aa7e9a6wkxlc2z4pmq,delegator,3836001636,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:51:54-05:00
2FE6Yvpn4jqZ35XuKLXM1ptuCgey2poAccLfpoC4gXd3dAieA9,P-avax1fzpyld3xgnv0cydkyeu0aa7e9a6wkxlc2z4pmq,delegatee,426222405,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:51:54-05:00
F2WXJU1Y5E9BN7BVJxVfDTSmtetRR9kmG5UGPGSvk2sGZgLDx,P-avax1dqdmxa4fxcxf65u94craezpkxx7p6mavzzpuaz,staking,10625803992440,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-12-08T03:51:54-05:00
2KRY6u4FeSEWawnfigDyFxNNLR2ykbNuVYW8ZzkGcFokXSTgxY,P-avax1fyghvhtpudg2zy4h6g8umcllwghf9qwdaaj79d,delegator,2220224689,NodeID-JeWJrdEMLf7tbMgW1XMc8ZTkPGUQYzXWW,2020-12-08T03:55:46-05:00
2KRY6u4FeSEWawnfigDyFxNNLR2ykbNuVYW8ZzkGcFokXSTgxY,P-avax1fyghvhtpudg2zy4h6g8umcllwghf9qwdaaj79d,delegatee,45310708,NodeID-JeWJrdEMLf7tbMgW1XMc8ZTkPGUQYzXWW,2020-12-08T03:55:46-05:00
bNRUY7ZKhTG8fDcj5Y54JZG9QjDanLPeNSQCM5Sfg8NUX5nHW,P-avax18q5rt7xzucsrcen8mmmg688zhmnpsm3fyw34kp,delegator,83502127246,NodeID-JeWJrdEMLf7tbMgW1XMc8ZTkPGUQYzXWW,2020-12-08T03:55:53-05:00
bNRUY7ZKhTG8fDcj5Y54JZG9QjDanLPeNSQCM5Sfg8NUX5nHW,P-avax18q5rt7xzucsrcen8mmmg688zhmnpsm3fyw34kp,delegatee,1704125046,NodeID-JeWJrdEMLf7tbMgW1XMc8ZTkPGUQYzXWW,2020-12-08T03:55:53-05:00
2XMgq4hpgP8CCn7pK2wT4svFjWjQvGCRWf8gFPoG6Qvg8PGtCq,P-avax1r72jsnw906t6lklqymp7f2a0sqa5kk5nnxjps5,delegator,57275872256,NodeID-JeWJrdEMLf7tbMgW1XMc8ZTkPGUQYzXWW,2020-12-08T03:59:56-05:00
2XMgq4hpgP8CCn7pK2wT4svFjWjQvGCRWf8gFPoG6Qvg8PGtCq,P-avax1r72jsnw906t6lklqymp7f2a0sqa5kk5nnxjps5,delegatee,1168895353,NodeID-JeWJrdEMLf7tbMgW1XMc8ZTkPGUQYzXWW,2020-12-08T03:59:56-05:00
pmNt1HgyGWCmWiPQhPr4oeGKyKQC6YhzqW1zxeAhxHzfYN5GY,P-avax150ugp7j6464hv8juv86zcgmayhwjaarkys68f6,staking,54391335566784,NodeID-6ghBh6yof5ouMCya2n9fHzhpWouiZFVVj,2020-12-08T04:00:00-05:00
ibPMcthDaVJuZSa4XjsrJ8bZsDjdrpb4mKdNLSepbngSMHYBw,P-avax1vxau80d7hcxrnc5w4nrkknv92375ly2sxzvdtc,staking,169764505009,NodeID-JeWJrdEMLf7tbMgW1XMc8ZTkPGUQYzXWW,2020-12-08T04:00:26-05:00
1JmFw3kSxWfYnHTa6nA2muAVKk3fxig73LHmJwkHHJ9YRf3hu,P-avax1rtujvqxzc89l8mg6lgw2ht48lthxkjt57sj2eh,delegator,671003354919,NodeID-4kuLtWqMdcvCko2EZh9BtH4x3ApdHu9b9,2020-12-08T04:00:36-05:00
1JmFw3kSxWfYnHTa6nA2muAVKk3fxig73LHmJwkHHJ9YRf3hu,P-avax1rtujvqxzc89l8mg6lgw2ht48lthxkjt57sj2eh,delegatee,13693946019,NodeID-4kuLtWqMdcvCko2EZh9BtH4x3ApdHu9b9,2020-12-08T04:00:36-05:00
2W7hMmfSbX4sQEnGjQY3bWFGziDqXpb1WJkfY762oYNLnAVRLQ,P-avax1rtujvqxzc89l8mg6lgw2ht48lthxkjt57sj2eh,delegator,670972422559,NodeID-BCjCQfJr4s8wrY7vTuBMDt1teXTmF6naf,2020-12-08T04:00:59-05:00
2W7hMmfSbX4sQEnGjQY3bWFGziDqXpb1WJkfY762oYNLnAVRLQ,P-avax1rtujvqxzc89l8mg6lgw2ht48lthxkjt57sj2eh,delegatee,13693314747,NodeID-BCjCQfJr4s8wrY7vTuBMDt1teXTmF6naf,2020-12-08T04:00:59-05:00
2vaj8uCfqXuRJaiiE5fJKoM78aoc4HKDCKxTQrs7dNiEWmwwSv,P-avax1pfnu3hd9e734h4yvsfn9t3zzlfymtkdguscgur,delegator,34331989608,NodeID-GSgaA47umS1px2ohVjodW9621Ks63xDxD,2020-12-08T04:17:02-05:00
2vaj8uCfqXuRJaiiE5fJKoM78aoc4HKDCKxTQrs7dNiEWmwwSv,P-avax1pfnu3hd9e734h4yvsfn9t3zzlfymtkdguscgur,delegatee,8582997403,NodeID-GSgaA47umS1px2ohVjodW9621Ks63xDxD,2020-12-08T04:17:02-05:00
2AZJNdy3GZiFX3xHiUWg7RiPqzXzqTTy7d8FgsjuZLh3QiNYUB,P-avax16z0eh70h0khawg3g4nxugh2tdga5rfuh364tqm,delegator,34331923036,NodeID-GSgaA47umS1px2ohVjodW9621Ks63xDxD,2020-12-08T04:23:03-05:00
2AZJNdy3GZiFX3xHiUWg7RiPqzXzqTTy7d8FgsjuZLh3QiNYUB,P-avax16z0eh70h0khawg3g4nxugh2tdga5rfuh364tqm,delegatee,8582980760,NodeID-GSgaA47umS1px2ohVjodW9621Ks63xDxD,2020-12-08T04:23:03-05:00
2NqviqHBAdhRnPEkonsLcRKjNHoThp8887HVTgVd85xf2ThFJV,P-avax13m53xwefwqmjzdt0dvfpjtf9g8zgf7ru2fw4al,delegator,24517341443,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-12-08T04:25:49-05:00
2NqviqHBAdhRnPEkonsLcRKjNHoThp8887HVTgVd85xf2ThFJV,P-avax13m53xwefwqmjzdt0dvfpjtf9g8zgf7ru2fw4al,delegatee,500353908,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2020-12-08T04:25:49-05:00
2pkUVn55eGyfWa7gZ26STsB2nn1BG2MEwdpvqqu7v9UmngpTX,P-avax1re9lfpvxtxeexgvfflrv3k2l6ma9pegztqu8gm,delegator,12735342541,NodeID-NkYLNRp4S6exbWamVvMzUUpXvHeVEzLR6,2020-12-08T04:35:44-05:00
2pkUVn55eGyfWa7gZ26STsB2nn1BG2MEwdpvqqu7v9UmngpTX,P-avax1re9lfpvxtxeexgvfflrv3k2l6ma9pegztqu8gm,delegatee,259904950,NodeID-NkYLNRp4S6exbWamVvMzUUpXvHeVEzLR6,2020-12-08T04:35:44-05:00
2HETbKpci9j11qgvVY2vfPQ6nBPtiVVjnJTDQZzSof9JnQDi2u,P-avax1tm584zsqt5eygx8y9dzupdgdpx6wxp9fpl60lw,delegator,194276694553,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2020-12-08T05:09:42-05:00
2HETbKpci9j11qgvVY2vfPQ6nBPtiVVjnJTDQZzSof9JnQDi2u,P-avax1tm584zsqt5eygx8y9dzupdgdpx6wxp9fpl60lw,delegatee,3964830502,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2020-12-08T05:09:42-05:00
VXqn6tKULHRyAceY6ChqFrhV8Ato3EkGorCVMPCAvxBHD4nRR,P-avax1gkfc3u4vha53526rmfvzwszm4eyzz6fmhkqayk,delegator,2046939472,NodeID-NkYLNRp4S6exbWamVvMzUUpXvHeVEzLR6,2020-12-08T05:10:27-05:00
VXqn6tKULHRyAceY6ChqFrhV8Ato3EkGorCVMPCAvxBHD4nRR,P-avax1gkfc3u4vha53526rmfvzwszm4eyzz6fmhkqayk,delegatee,41774275,NodeID-NkYLNRp4S6exbWamVvMzUUpXvHeVEzLR6,2020-12-08T05:10:27-05:00
iD5D5axWmTcjzUPsBxR7gTQYWP7GytQpx1bvw6xH6RRd7wUpo,P-avax12v78rxremuesnnejev68xjv0p07c0cqwqype9v,staking,132968174817,NodeID-3AsBjsqq8jGU7QCQstKmL1NJ6e2Tj97Du,2020-12-08T05:27:32-05:00
2EGoN3PShLcoLBCu2Jf6QQPgwAs6ha8zTPrdPnFpYMR2EL94pa,P-avax1a8kdxjxadcf9vwxh857w2k6rndpk36n9x2femh,staking,54171683930328,NodeID-9T7NXBFpp8LWCyc58YdKNoowDipdVKAWz,2020-12-08T05:30:00-05:00
JFKbSR8pNb5xaV6GAck5af4EFbvQ8gby3q8C4tQKdRURVN526,P-avax1rf58g83wej4umu4vmtmx6u7e2sa5utwcevrgz2,delegator,1618201819,NodeID-KCQARVq1pjYw31EPSaW9571giKoFH498X,2020-12-08T05:33:37-05:00
JFKbSR8pNb5xaV6GAck5af4EFbvQ8gby3q8C4tQKdRURVN526,P-avax1rf58g83wej4umu4vmtmx6u7e2sa5utwcevrgz2,delegatee,85168517,NodeID-KCQARVq1pjYw31EPSaW9571giKoFH498X,2020-12-08T05:33:37-05:00
2paH6oK13MfVY7SB7kvBEUeXy56HuXo9gUCcBxeFV7RQncJZzy,P-avax1uvf2n7z4q5z5m7qpppjmp4ymppr0njynneh93a,delegator,6755031667,NodeID-6kDsBHKX9q4veBHoCjyHh94CyLNobXiY4,2020-12-08T05:37:39-05:00
2paH6oK13MfVY7SB7kvBEUeXy56HuXo9gUCcBxeFV7RQncJZzy,P-avax1uvf2n7z4q5z5m7qpppjmp4ymppr0njynneh93a,delegatee,742228785,NodeID-6kDsBHKX9q4veBHoCjyHh94CyLNobXiY4,2020-12-08T05:37:39-05:00
2BsAZyU2pj1FRkHjnTB3jrkjCeRggR7iLuLN2mLRKZArVgG1ET,P-avax1srww596juhx8j8zr59aqwdyyvge2wdjsdellgq,delegator,6044548919,NodeID-GSgaA47umS1px2ohVjodW9621Ks63xDxD,2020-12-08T05:39:40-05:00
2BsAZyU2pj1FRkHjnTB3jrkjCeRggR7iLuLN2mLRKZArVgG1ET,P-avax1srww596juhx8j8zr59aqwdyyvge2wdjsdellgq,delegatee,1511137230,NodeID-GSgaA47umS1px2ohVjodW9621Ks63xDxD,2020-12-08T05:39:40-05:00
2PA3UwzmNqKaRUgf2mLnZzVDGuFXgrxBFL36pTwVMMEeeTNJS5,P-avax1srww596juhx8j8zr59aqwdyyvge2wdjsdellgq,delegator,6666107229,NodeID-A6onFGyJjA37EZ7kYHANMR1PFRT8NmXrF,2020-12-08T05:45:08-05:00
2PA3UwzmNqKaRUgf2mLnZzVDGuFXgrxBFL36pTwVMMEeeTNJS5,P-avax1srww596juhx8j8zr59aqwdyyvge2wdjsdellgq,delegatee,1666526808,NodeID-A6onFGyJjA37EZ7kYHANMR1PFRT8NmXrF,2020-12-08T05:45:08-05:00
oxWtEUUpyNVruKjNmYBz6JvMUYDuBWNfq4iu1pEVXkb2noQB4,P-avax1srww596juhx8j8zr59aqwdyyvge2wdjsdellgq,delegator,6666106920,NodeID-Dw7tuwxpAmcpvVGp9JzaHAR3REPoJ8f2R,2020-12-08T05:54:12-05:00
oxWtEUUpyNVruKjNmYBz6JvMUYDuBWNfq4iu1pEVXkb2noQB4,P-avax1srww596juhx8j8zr59aqwdyyvge2wdjsdellgq,delegatee,1666526731,NodeID-Dw7tuwxpAmcpvVGp9JzaHAR3REPoJ8f2R,2020-12-08T05:54:12-05:00
2u92aTLinvfxiVGUZs4JwaqCvN21xv74GZttHWSTXohfRWZnRh,P-avax1nvwym0t3zhl6lmqjlanyyqsdptxpyur6gqza9k,delegator,1488594608,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2020-12-08T06:08:06-05:00
2u92aTLinvfxiVGUZs4JwaqCvN21xv74GZttHWSTXohfRWZnRh,P-avax1nvwym0t3zhl6lmqjlanyyqsdptxpyur6gqza9k,delegatee,30379482,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2020-12-08T06:08:06-05:00
2b6uY9ngNCkpYq7foKbShQmSUnW6upiyE6oGwgXuRjY8fJJm7k,P-avax1ytms8jaygx2gtcf75hfa7s70d0rsapp5049t5n,delegator,51449521694,NodeID-NkYLNRp4S6exbWamVvMzUUpXvHeVEzLR6,2020-12-08T06:14:43-05:00
2b6uY9ngNCkpYq7foKbShQmSUnW6upiyE6oGwgXuRjY8fJJm7k,P-avax1ytms8jaygx2gtcf75hfa7s70d0rsapp5049t5n,delegatee,1049990239,NodeID-NkYLNRp4S6exbWamVvMzUUpXvHeVEzLR6,2020-12-08T06:14:43-05:00
263Uo75bJUgL4QKkRwhFN6sVzSs9oqbRDb2mG9oNRtsccfwu78,P-avax1sfa2h82enjxujtk20ypgvdv3t4cvnm9dq27ajl,delegator,53717404352,NodeID-JRNiPWVdV7Vq7MzBmAQB4jekNTfvRAedj,2020-12-08T06:33:35-05:00
263Uo75bJUgL4QKkRwhFN6sVzSs9oqbRDb2mG9oNRtsccfwu78,P-avax1sfa2h82enjxujtk20ypgvdv3t4cvnm9dq27ajl,delegatee,1096273559,NodeID-JRNiPWVdV7Vq7MzBmAQB4jekNTfvRAedj,2020-12-08T06:33:35-05:00
2SKLs4dU9Dzje5n35AVdBqqjVNXgYWRBg4kre1JXkKLMthA9Wk,P-avax13009pzzc8cymhlyfkx3rl8zpnpm782yh2xmn5j,delegator,217574896596,NodeID-GSgaA47umS1px2ohVjodW9621Ks63xDxD,2020-12-08T06:46:41-05:00
2SKLs4dU9Dzje5n35AVdBqqjVNXgYWRBg4kre1JXkKLMthA9Wk,P-avax13009pzzc8cymhlyfkx3rl8zpnpm782yh2xmn5j,delegatee,54393724149,NodeID-GSgaA47umS1px2ohVjodW9621Ks63xDxD,2020-12-08T06:46:41-05:00
AY7SfLH1fM95tsN7e9NBkxunc4SXQ5qAVPfjX3gNfZM8jm5bc,P-avax1n7rtwxwgphuupnahvy0nmswe87zsq9ev6gyk34,staking,16774458417,NodeID-PffbZa6fvkTrUasqN5XsGHZrtcziecQ54,2020-12-08T06:51:40-05:00
HFupHufs2PpWo7bvSzU8RSXxrvfCLFM5Tjz5c4GTRzHVK1Kaz,P-avax1nvwym0t3zhl6lmqjlanyyqsdptxpyur6gqza9k,delegator,100294268898,NodeID-BSornzAY2Y4SmDcQw4Pgsf5zH4Wdv6d1S,2020-12-08T06:52:16-05:00
HFupHufs2PpWo7bvSzU8RSXxrvfCLFM5Tjz5c4GTRzHVK1Kaz,P-avax1nvwym0t3zhl6lmqjlanyyqsdptxpyur6gqza9k,delegatee,7549030993,NodeID-BSornzAY2Y4SmDcQw4Pgsf5zH4Wdv6d1S,2020-12-08T06:52:16-05:00
2QEEXwH3QDNJkqPDjkuy8d3DErttKpRKigvmoM9tj98ESb237,P-avax10e0q05c9nnu97jtz87lmavl43phutmwdkw5zvf,delegator,13832974094,NodeID-QwisnASkz46ujrXnxWiLoGw2od94j7pm,2020-12-08T06:59:21-05:00
2QEEXwH3QDNJkqPDjkuy8d3DErttKpRKigvmoM9tj98ESb237,P-avax10e0q05c9nnu97jtz87lmavl43phutmwdkw5zvf,delegatee,1368096340,NodeID-QwisnASkz46ujrXnxWiLoGw2od94j7pm,2020-12-08T06:59:21-05:00
